Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
WGhg4cXa,SWEDEN 1,ROUND 29,2025-11-01,11:00,Hacken,Malmo FF,3.2,2.3,3.1,1.33,3.25,2.5,1.5,6.0,1.13,2.57,3.5,2.45,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.57,2.25,1.5,1.29,1.44,13.0,11.0,15.0,26.0,11.0,6.5,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,26.0,41.0,126.0
Cd7HaPLE,SWEDEN 2,ROUND 29,2025-11-01,11:00,Helsingborg,Sundsvall,2.4,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.83,3.6,3.7,1.04,13.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.7,2.05,1.29,1.29,1.91,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0
dEnyD3nf,ITALY 2,ROUND 11,2025-11-01,11:00,Carrarese,Frosinone,3.1,2.2,3.4,1.4,2.75,2.75,1.4,8.0,1.08,2.4,3.25,2.82,1.06,10.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.75,2.0,1.4,1.33,1.53,10.0,9.5,15.0,29.0,8.5,6.0,11.0,23.0,12.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
dSR9R21m,ITALY 2,ROUND 11,2025-11-01,11:00,Padova,Sudtirol,3.1,2.0,3.75,1.5,2.5,3.4,1.3,10.0,1.06,2.35,2.95,3.2,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,1.95,1.8,1.36,1.36,1.53,7.0,8.5,15.0,34.0,7.0,5.5,12.0,29.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,401.0
EJz1rbrh,CZECH 1,ROUND 14,2025-11-01,11:00,Slovacko,Liberec,4.0,2.1,2.75,1.4,2.75,3.0,1.36,8.0,1.08,3.3,3.25,2.1,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.95,1.7,1.33,1.33,9.5,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,34.0,51.0,251.0
IBXHvGsH,CZECH 1,ROUND 14,2025-11-01,11:00,Jablonec,Zlin,2.2,2.25,5.5,1.36,3.0,2.75,1.4,8.0,1.08,1.62,3.8,4.75,1.05,11.0,1.3,3.4,1.98,1.83,3.5,1.29,7.0,1.1,1.95,1.8,1.18,1.25,2.25,11.0,12.0,26.0,51.0,6.5,7.5,15.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,29.0,51.0,351.0
IchqQGSN,CZECH 1,ROUND 14,2025-11-01,11:00,FK Pardubice,Dukla Prague,2.63,2.1,4.33,1.4,2.75,3.0,1.36,8.0,1.08,0.0,0.0,0.0,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.8,1.95,1.29,1.33,1.8,9.5,10.0,19.0,41.0,7.0,6.5,13.0,29.0,9.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
GdK9jUd3,SLOVAKIA 1,ROUND 13,2025-11-01,11:30,Podbrezova,Slovan Bratislava,3.6,2.42,2.4,1.26,3.6,2.15,1.65,4.4,1.19,3.35,3.95,1.93,1.03,10.5,1.15,4.9,1.47,2.55,2.15,1.65,3.5,1.28,1.45,2.55,1.9,1.24,1.34,10.5,10.75,13.0,20.0,14.5,8.75,9.25,14.0,24.0,12.5,12.5,19.5,50.0,26.0,26.0,40.0,200.0
ttZzNInQ,GERMANY 1,ROUND 9,2025-11-01,11:30,St. Pauli,B. Monchengladbach,2.75,2.2,3.75,1.36,3.0,2.63,1.44,7.0,1.1,2.15,3.5,3.3,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,1.7,2.05,1.33,1.29,1.67,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,151.0
vsKX4JQs,GERMANY 1,ROUND 9,2025-11-01,11:30,RB Leipzig,Stuttgart,2.5,2.6,3.5,1.22,4.0,2.0,1.73,4.33,1.2,2.0,3.9,3.4,1.02,19.0,1.13,6.0,1.44,2.75,2.1,1.73,3.5,1.3,1.4,2.75,1.3,1.25,1.8,21.0,19.0,23.0,41.0,13.0,8.0,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,17.0,29.0,81.0
rBY1Au3K,GERMANY 1,ROUND 9,2025-11-01,11:30,Mainz,Werder Bremen,2.4,2.4,3.75,1.29,3.5,2.25,1.57,5.5,1.14,1.95,3.9,3.5,1.03,17.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.53,2.38,1.29,1.25,1.8,17.0,15.0,21.0,41.0,11.0,7.5,13.0,26.0,11.0,8.5,12.0,26.0,17.0,13.0,19.0,34.0,101.0
bcF7HdAm,GERMANY 1,ROUND 9,2025-11-01,11:30,Heidenheim,Eintracht Frankfurt,3.75,2.5,2.38,1.25,3.75,2.1,1.67,5.0,1.17,3.6,4.0,1.9,1.02,19.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.5,2.5,1.91,1.22,1.29,19.0,12.0,12.0,17.0,17.0,8.0,9.0,13.0,23.0,13.0,11.0,19.0,41.0,26.0,26.0,34.0,101.0
AaXNSQ4d,SLOVAKIA 1,ROUND 13,2025-11-01,11:30,Presov,Zilina,3.1,2.25,2.9,1.34,3.1,2.47,1.5,5.3,1.13,2.65,3.65,2.4,1.04,9.25,1.22,4.0,1.65,2.15,2.57,1.47,4.4,1.19,1.57,2.27,1.6,1.27,1.5,9.25,9.75,14.0,27.0,10.5,7.6,10.0,19.0,16.0,10.5,13.0,25.0,32.0,21.0,26.0,50.0,300.0
Wpn6SHAD,SLOVAKIA 1,ROUND 13,2025-11-01,11:30,Skalica,Ruzomberok,3.1,2.02,3.4,1.45,2.6,2.95,1.37,6.7,1.09,2.5,3.2,2.8,1.07,7.3,1.34,3.1,2.0,1.75,3.35,1.3,6.0,1.11,1.75,1.98,1.45,1.32,1.55,7.3,8.25,15.0,35.0,8.0,6.5,10.75,26.0,13.0,10.0,14.5,37.0,29.0,22.0,32.0,70.0,600.0
EZtkaFfJ,GERMANY 1,ROUND 9,2025-11-01,11:30,Union Berlin,Freiburg,3.2,2.1,3.5,1.44,2.63,3.25,1.33,9.0,1.07,2.5,3.3,2.75,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.91,1.91,1.4,1.33,1.5,9.0,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
6kJKyZQ8,WALES 1,ROUND 15,2025-11-01,11:30,Caernarfon,Briton Ferry,1.72,2.62,6.9,1.24,3.6,2.02,1.7,4.0,1.21,1.31,4.75,8.0,1.03,9.75,1.13,5.1,1.42,2.67,1.98,1.75,3.1,1.32,1.65,2.1,1.08,1.15,3.4,9.75,30.0,70.0,250.0,10.0,10.5,25.0,90.0,8.25,8.5,17.0,60.0,9.5,9.75,19.5,55.0,350.0
QwWhJQAs,WALES 1,ROUND 15,2025-11-01,11:30,Cardiff Metropolitan,Connahs Q.,4.2,2.25,2.3,1.33,3.0,2.54,1.45,5.5,1.1,4.0,3.5,1.83,1.04,10.0,1.22,3.75,1.75,1.95,2.9,1.36,5.33,1.11,1.7,2.05,1.77,1.25,1.22,11.0,7.0,8.5,14.0,11.0,6.0,7.5,13.0,21.0,12.0,13.0,26.0,61.0,31.0,36.0,61.0,151.0
CfU0H4uf,WALES 1,ROUND 15,2025-11-01,11:30,Flint,Penybont,4.15,2.27,2.32,1.34,3.0,2.5,1.47,5.3,1.12,3.7,3.75,1.78,1.04,8.5,1.22,3.8,1.67,2.07,2.62,1.44,4.45,1.17,1.67,2.07,2.02,1.23,1.27,8.5,8.5,9.25,14.5,13.0,7.6,8.25,13.0,22.0,13.0,14.0,23.0,55.0,32.0,35.0,55.0,400.0
tzMHDMvJ,WALES 1,ROUND 15,2025-11-01,11:30,Haverfordwest,TNS,7.5,2.6,1.7,1.29,3.3,2.27,1.57,4.7,1.15,8.75,5.2,1.26,1.03,9.25,1.17,4.4,1.53,2.32,2.3,1.55,3.75,1.23,2.0,1.72,3.75,1.13,1.07,9.25,7.9,6.5,7.7,25.0,11.0,9.0,10.75,65.0,28.0,23.0,28.0,250.0,110.0,90.0,110.0,800.0
YuLr16tB,SAUDI ARABIA 1,ROUND 7,2025-11-01,11:35,Al Khaleej,Al Ittihad,3.75,2.5,2.3,1.25,3.75,2.1,1.67,4.5,1.17,3.5,4.0,1.85,1.02,11.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,1.5,2.5,1.83,1.22,1.29,19.0,11.0,12.0,17.0,17.0,8.5,9.0,13.0,21.0,13.0,12.0,19.0,41.0,23.0,26.0,34.0,101.0
U1LUl50D,ENGLAND 2,ROUND 13,2025-11-01,12:00,Stoke,Bristol City,3.1,2.1,3.6,1.44,2.63,3.25,1.33,9.0,1.07,2.32,3.3,2.85,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.83,1.83,1.4,1.33,1.53,9.0,8.5,13.0,29.0,7.5,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
GlEacarA,SCOTLAND 1,ROUND 11,2025-11-01,12:00,Falkirk,Kilmarnock,2.75,2.25,3.75,1.33,3.25,2.63,1.44,6.5,1.11,2.05,3.6,3.2,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.67,2.1,1.36,1.29,1.7,12.0,12.0,17.0,34.0,9.0,7.0,12.0,23.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0
2PYnRCQa,CROATIA 1,ROUND 12,2025-11-01,12:00,Din. Zagreb,Rijeka,2.0,2.38,6.5,1.36,3.0,2.63,1.44,7.0,1.1,1.45,4.2,6.0,1.04,13.0,1.25,3.75,1.83,1.98,3.25,1.33,6.0,1.13,2.0,1.73,1.13,1.22,2.63,11.0,15.0,34.0,67.0,6.5,8.5,19.0,51.0,7.0,8.5,21.0,51.0,10.0,13.0,29.0,67.0,900.0
jTBOmShB,PORTUGAL 3,ROUND 9,2025-11-01,12:00,Varzim,AD Marco 09,2.37,2.05,4.75,1.42,2.45,2.8,1.27,7.0,1.04,1.8,3.3,4.35,1.06,7.0,1.38,2.57,2.1,1.57,3.55,1.21,6.0,1.05,1.95,1.67,1.19,1.28,1.95,7.7,9.5,21.0,65.0,5.5,6.1,14.0,45.0,7.1,8.0,16.5,55.0,13.5,15.0,30.0,90.0,200.0
CAG2su1d,PORTUGAL 3,ROUND 9,2025-11-01,12:00,Lusitano GC,1º Dezembro,2.22,2.12,5.1,1.38,2.57,2.55,1.4,6.2,1.06,1.7,3.4,4.8,1.05,8.0,1.34,2.77,1.98,1.65,3.25,1.25,5.4,1.07,1.9,1.72,1.16,1.26,2.1,8.5,10.5,24.0,80.0,5.8,6.3,15.0,50.0,7.0,7.7,16.0,55.0,12.0,13.5,27.0,80.0,700.0
fesuSRth,CYPRUS 1,ROUND 9,2025-11-01,12:00,Omonia Aradippou,Ol. Nicosia,3.05,1.98,3.6,1.5,2.5,3.1,1.34,7.1,1.08,2.37,3.2,3.0,1.08,6.9,1.38,2.9,2.12,1.67,3.65,1.25,6.6,1.09,1.83,1.87,1.4,1.33,1.6,6.9,8.5,16.0,40.0,7.0,6.4,11.5,29.0,11.75,10.0,16.0,40.0,26.0,23.0,37.0,90.0,800.0
SIbk5rg3,PORTUGAL 3,ROUND 9,2025-11-01,12:00,Academica,Caldas,2.45,2.12,4.15,1.33,2.65,2.55,1.4,5.6,1.07,1.91,3.3,3.8,1.04,9.0,1.32,2.82,1.95,1.67,3.15,1.26,5.0,1.09,1.8,1.82,1.23,1.28,1.85,8.75,9.75,19.0,50.0,6.3,6.1,12.0,32.0,8.25,7.9,14.0,40.0,15.0,15.0,27.0,65.0,500.0
A7kQCH9d,NORWAY 2,ROUND 29,2025-11-01,12:00,Start,Moss,1.83,2.75,6.0,1.22,4.0,2.1,1.67,4.5,1.18,1.4,5.0,6.5,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.67,2.1,1.11,1.17,2.75,21.0,21.0,41.0,67.0,10.0,10.0,19.0,41.0,8.5,8.5,17.0,41.0,10.0,11.0,21.0,41.0,151.0
prcvMLnA,NORWAY 2,ROUND 29,2025-11-01,12:00,Ranheim,Skeid,1.62,3.0,8.5,1.2,4.33,1.98,1.83,4.0,1.22,1.22,6.25,10.0,1.01,23.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.8,1.91,1.06,1.13,4.0,23.0,29.0,51.0,101.0,11.0,13.0,26.0,51.0,8.0,9.5,21.0,51.0,8.5,10.0,23.0,51.0,201.0
OS8VNsIc,NORWAY 2,ROUND 29,2025-11-01,12:00,Odd,Sogndal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dMGq0vQj,NORWAY 2,ROUND 29,2025-11-01,12:00,Kongsvinger,Lillestrom,3.6,2.63,2.38,1.2,4.33,2.03,1.78,4.33,1.2,3.5,4.0,1.9,1.01,23.0,1.11,6.5,1.4,2.88,1.91,1.8,3.25,1.33,1.4,2.75,1.91,1.22,1.29,23.0,13.0,13.0,19.0,19.0,8.5,9.0,13.0,23.0,13.0,11.0,17.0,41.0,23.0,23.0,29.0,81.0
xxzD502T,NORWAY 2,ROUND 29,2025-11-01,12:00,Egersund,Hodd,2.05,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.55,4.33,5.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.8,1.91,1.17,1.2,2.38,15.0,15.0,29.0,51.0,8.0,8.5,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
QFXCzL13,NORWAY 2,ROUND 29,2025-11-01,12:00,Aalesund,Asane,1.73,2.75,7.0,1.22,4.0,2.1,1.67,4.5,1.18,1.3,5.5,8.0,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.73,2.0,1.08,1.14,3.4,21.0,23.0,41.0,81.0,9.5,11.0,21.0,51.0,8.0,8.5,19.0,41.0,9.5,11.0,21.0,51.0,201.0
8phG5X4D,NORWAY 1,ROUND 27,2025-11-01,12:00,Valerenga,Bodo/Glimt,5.0,2.88,1.91,1.17,5.0,1.83,1.98,3.5,1.29,5.5,4.75,1.48,1.01,29.0,1.07,9.0,1.29,3.6,1.73,2.0,2.63,1.44,1.4,2.75,2.63,1.18,1.14,29.0,15.0,12.0,13.0,29.0,11.0,9.5,11.0,41.0,19.0,12.0,15.0,67.0,34.0,29.0,29.0,67.0
6kg9SKFk,NORTHERN IRELAND 1,ROUND 14,2025-11-01,12:00,Newington,H&W Welders,2.95,2.35,2.82,1.25,3.55,2.1,1.57,4.75,1.15,2.5,3.7,2.37,1.01,17.0,1.13,5.1,1.45,2.4,2.07,1.6,3.2,1.25,1.4,2.5,1.55,1.24,1.44,18.0,12.5,14.5,25.0,13.0,7.6,9.0,15.5,15.5,9.25,10.5,18.0,27.0,16.5,18.5,30.0,150.0
MHHxYthS,NORTHERN IRELAND 1,ROUND 14,2025-11-01,12:00,Loughgall,Annagh,3.7,2.15,2.6,1.39,2.8,2.6,1.38,6.7,1.07,3.2,3.55,2.02,1.04,9.3,1.27,3.1,1.8,1.8,2.87,1.31,5.75,1.1,1.7,1.91,1.75,1.26,1.28,10.75,7.3,9.25,16.5,9.5,6.5,8.25,15.0,15.5,10.75,13.5,24.0,37.0,25.0,32.0,60.0,400.0
fPl3l2x9,NORTHERN IRELAND 1,ROUND 14,2025-11-01,12:00,Limavady,Warrenpoint,2.1,2.25,5.1,1.36,2.92,2.47,1.42,6.3,1.09,1.55,4.0,5.1,1.03,10.0,1.24,3.3,1.72,1.9,2.7,1.36,5.25,1.12,1.8,1.8,1.15,1.21,2.37,11.5,13.0,27.0,80.0,6.7,7.4,15.5,45.0,6.9,7.7,16.0,45.0,10.25,11.5,24.0,70.0,500.0
Aa5TjRV0,ENGLAND 2,ROUND 13,2025-11-01,12:00,Southampton,Preston,2.25,2.25,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.66,3.9,4.5,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,1.83,1.83,1.18,1.25,2.1,11.0,13.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
QRNXIRRp,SCOTLAND 1,ROUND 15,2025-11-01,12:00,Livingston,Hibernian,4.33,2.25,2.5,1.33,3.25,2.63,1.44,7.0,1.1,3.8,3.6,1.86,1.04,12.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,1.7,2.05,1.91,1.29,1.25,12.0,8.0,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,201.0
x428ewDM,SCOTLAND 1,ROUND 11,2025-11-01,12:00,Hearts,Dundee FC,1.67,2.75,8.5,1.29,3.5,2.25,1.57,5.5,1.14,1.25,5.25,10.0,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,2.0,1.75,1.06,1.17,3.5,15.0,26.0,51.0,126.0,8.0,10.0,29.0,67.0,6.5,9.0,21.0,67.0,8.0,11.0,26.0,67.0,351.0
zun2kk6F,SCOTLAND 2,ROUND 13,2025-11-01,12:00,Partick Thistle,Queen's Park,1.95,2.25,6.5,1.36,3.0,2.75,1.4,6.5,1.1,1.48,3.6,7.0,1.03,9.5,1.29,3.5,1.9,1.9,3.25,1.33,5.5,1.13,2.0,1.73,1.06,1.22,2.4,9.5,17.0,41.0,81.0,6.5,7.5,23.0,51.0,6.5,9.0,19.0,51.0,9.5,13.0,29.0,51.0,1000.0
d8DGC8hK,ENGLAND 2,ROUND 13,2025-11-01,12:00,Watford,Middlesbrough,3.25,2.1,3.4,1.4,2.75,3.0,1.36,8.0,1.08,2.5,3.4,2.57,1.06,10.0,1.33,3.4,2.05,1.8,3.5,1.3,7.0,1.1,1.8,1.91,1.44,1.3,1.5,9.5,8.5,13.0,26.0,8.5,6.5,10.0,21.0,12.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0
xn7Lhm1l,ENGLAND 2,ROUND 13,2025-11-01,12:00,Sheffield Utd,Derby,2.38,2.1,5.5,1.44,2.63,3.25,1.33,9.0,1.07,1.68,3.6,4.75,1.07,9.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,2.0,1.73,1.18,1.29,2.05,8.5,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,51.0,13.0,15.0,34.0,67.0,451.0
rokmBeHF,ENGLAND 2,ROUND 13,2025-11-01,12:00,QPR,Ipswich,3.75,2.2,2.75,1.36,3.0,2.75,1.4,7.0,1.1,3.4,3.4,2.05,1.05,11.0,1.29,3.75,1.9,1.95,3.2,1.36,6.0,1.13,1.67,2.1,1.7,1.3,1.3,11.0,8.5,11.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
Ia9tYyX0,SPAIN 3,GROUP 2,2025-11-01,12:00,Torremolinos,Sabadell,3.75,1.91,3.1,1.53,2.38,3.75,1.25,8.5,1.05,3.2,2.75,2.25,1.11,6.0,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.1,1.67,1.53,1.36,1.29,6.0,6.5,10.0,23.0,8.0,6.0,11.0,23.0,15.0,13.0,17.0,41.0,34.0,34.0,41.0,67.0,41.0
zLouDHn3,ENGLAND 2,ROUND 13,2025-11-01,12:00,Oxford Utd,Millwall,3.4,2.05,3.4,1.44,2.63,3.25,1.33,10.0,1.06,2.65,3.3,2.5,1.08,8.0,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,1.91,1.8,1.5,1.33,1.44,8.0,7.5,12.0,26.0,7.5,6.0,10.0,23.0,12.0,11.0,17.0,34.0,29.0,23.0,34.0,51.0,351.0
lzd8KvsI,SPAIN 3,GROUP 1,2025-11-01,12:00,Guadalajara,Merida AD,2.88,2.0,3.75,1.44,2.63,3.25,1.33,8.0,1.06,2.2,3.1,3.0,1.08,7.0,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,1.91,1.8,1.3,1.29,1.55,8.0,8.5,15.0,34.0,7.0,6.5,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,900.0
GMc0M0C5,SPAIN 3,GROUP 1,2025-11-01,12:00,Ath Bilbao B,Unionistas,2.75,2.0,4.0,1.5,2.5,3.4,1.3,8.0,1.06,2.05,3.0,3.4,1.08,7.0,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,1.25,1.3,1.62,7.0,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.0,10.0,17.0,41.0,19.0,21.0,34.0,67.0,700.0
jHalqrYr,ENGLAND 2,ROUND 13,2025-11-01,12:00,Charlton,Swansea,2.63,2.05,4.5,1.5,2.5,3.4,1.3,10.0,1.06,1.91,3.5,3.7,1.08,8.0,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,2.0,1.73,1.29,1.29,1.8,8.0,9.0,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,19.0,41.0,17.0,19.0,34.0,67.0,451.0
rX9Edd2M,ENGLAND 2,ROUND 13,2025-11-01,12:00,Birmingham,Portsmouth,2.3,2.1,5.5,1.44,2.63,3.0,1.36,9.0,1.07,1.68,3.7,4.75,1.07,8.5,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,2.0,1.73,1.18,1.29,2.05,8.5,12.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,51.0,13.0,15.0,29.0,67.0,401.0
h8Q7ItBG,ENGLAND 1,ROUND 10,2025-11-01,12:00,Nottingham,Manchester Utd,4.0,2.3,2.6,1.33,3.25,2.63,1.44,6.5,1.11,3.4,3.75,2.0,1.04,13.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,1.8,1.25,1.3,13.0,9.5,11.0,21.0,13.0,7.5,9.5,17.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,41.0,201.0
EZ07T7qd,SCOTLAND 2,ROUND 13,2025-11-01,12:00,Arbroath,Ross County,3.75,2.2,2.6,1.36,3.0,2.75,1.4,6.5,1.1,3.2,3.6,2.0,1.02,11.0,1.29,3.5,1.93,1.88,3.4,1.3,6.0,1.11,1.8,1.91,1.73,1.29,1.36,11.0,7.5,10.0,17.0,10.0,7.0,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,500.0
fXKpamqC,EGYPT 1,ROUND 13,2025-11-01,12:00,Ghazl El Mahallah,Modern Sport,4.35,1.72,3.3,1.72,2.02,3.9,1.21,8.5,1.04,3.55,2.62,2.4,1.16,4.65,1.62,2.15,2.82,1.38,5.2,1.13,8.75,1.04,2.2,1.6,1.57,1.42,1.3,4.65,5.4,10.0,27.0,7.2,5.4,10.25,27.0,17.0,13.0,18.5,50.0,55.0,45.0,60.0,120.0,101.0
QV5waVkT,BELGIUM 2,ROUND 12,2025-11-01,12:00,Gent U23,Eupen,3.4,2.25,3.0,1.36,3.0,2.63,1.44,7.0,1.1,2.88,3.4,2.38,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.53,1.3,1.4,11.0,9.0,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
ClgfMtdo,ENGLAND 1,ROUND 10,2025-11-01,12:00,Fulham,Wolves,2.5,2.1,5.0,1.44,2.63,3.25,1.33,9.0,1.07,1.83,3.5,4.5,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,2.0,1.75,1.18,1.29,1.91,8.5,12.0,26.0,51.0,6.5,7.0,17.0,41.0,8.5,9.5,19.0,51.0,17.0,19.0,34.0,67.0,501.0
d6jM83mf,BELGIUM 1,ROUND 13,2025-11-01,12:00,Waregem,Royale Union SG,5.0,2.4,2.2,1.3,3.4,2.5,1.5,6.0,1.13,0.0,0.0,0.0,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.7,2.05,2.25,1.22,1.18,15.0,8.0,8.5,13.0,15.0,8.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,201.0
GI7OR2YN,ENGLAND 1,ROUND 10,2025-11-01,12:00,Crystal Palace,Brentford,2.5,2.3,4.0,1.33,3.25,2.5,1.5,6.5,1.11,1.91,3.6,3.9,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.67,2.1,1.25,1.29,1.83,13.0,15.0,23.0,41.0,9.5,7.5,15.0,34.0,11.0,9.5,15.0,41.0,19.0,17.0,26.0,41.0,201.0
MJEFTO3B,ENGLAND 1,ROUND 10,2025-11-01,12:00,Burnley,Arsenal,11.0,2.6,1.67,1.33,3.25,2.5,1.5,6.0,1.13,10.0,6.25,1.25,1.04,13.0,1.25,4.0,1.73,2.1,3.0,1.4,5.0,1.17,2.38,1.53,3.75,1.13,1.06,13.0,7.0,6.0,8.0,23.0,13.0,11.0,13.0,51.0,34.0,34.0,41.0,201.0,101.0,81.0,126.0,1250.0
2g2rVKK0,SCOTLAND 2,ROUND 13,2025-11-01,12:00,St Johnstone,Airdrieonians,1.67,2.5,8.5,1.3,3.4,2.5,1.5,5.5,1.13,1.27,5.25,9.0,1.03,10.0,1.2,4.33,1.67,2.15,2.63,1.44,4.5,1.17,2.2,1.62,1.04,1.14,3.75,13.0,21.0,41.0,101.0,7.0,11.0,29.0,67.0,6.0,9.5,26.0,67.0,7.5,12.0,34.0,81.0,151.0
6R8ZWtjl,SCOTLAND 2,ROUND 13,2025-11-01,12:00,Raith,Morton,2.4,2.1,4.5,1.44,2.63,3.0,1.36,7.5,1.07,1.83,3.75,3.9,1.06,8.0,1.36,3.0,2.15,1.67,4.0,1.22,7.0,1.08,2.0,1.73,1.25,1.25,1.83,9.0,10.0,19.0,41.0,6.5,7.0,15.0,34.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1250.0
